Date,Country,City,Specie,count,min,max,median,variance
29/04/2020,GB,London,so2,212,0.2,5.3,1.5,18.88
11/05/2020,GB,London,so2,128,0.2,3.3,1.8,5.72
15/05/2020,GB,London,so2,163,0.1,3.2,1.8,9.19
17/05/2020,GB,London,so2,228,0.1,2.7,1.7,7.95
01/06/2020,GB,London,so2,240,1,4.3,2.3,9.83
11/06/2020,GB,London,so2,240,0.3,5.1,1.9,36.97
28/05/2020,GB,London,so2,164,0.1,2.4,1.7,4.14
01/04/2020,GB,London,so2,232,0.2,7.9,1.2,84.81
02/04/2020,GB,London,so2,240,0.4,9.8,1.4,127.51
12/04/2020,GB,London,so2,240,1,8.8,2.6,71.88
18/04/2020,GB,London,so2,240,0.4,8,1.7,85.69
22/04/2020,GB,London,so2,202,0.1,8.7,1.8,83.72
24/04/2020,GB,London,so2,216,0.3,9.3,1.1,103.4
16/05/2020,GB,London,so2,190,0.1,3,1.7,7.47
21/06/2020,GB,London,so2,192,0.5,5.2,1,34.12
26/05/2020,GB,London,so2,124,0.2,1.5,0.6,0.91
05/04/2020,GB,London,so2,240,0.6,12.6,1.4,232.14
07/04/2020,GB,London,so2,234,0.2,5.7,1.5,32.56
10/04/2020,GB,London,so2,240,0.4,7.5,2.7,44.45
30/04/2020,GB,London,so2,216,0.5,6.1,1.7,29.24
01/05/2020,GB,London,so2,214,0.5,5.2,1.8,23.03
02/05/2020,GB,London,so2,216,0.3,4.3,1.3,14.48
25/05/2020,GB,London,so2,155,0.1,1.5,0.4,0.96
09/06/2020,GB,London,so2,236,0.1,4.4,1.7,15.76
30/06/2020,GB,London,so2,192,0.6,8.3,1.9,95.88
03/07/2020,GB,London,so2,192,0.4,7.1,1.4,76.49
09/04/2020,GB,London,so2,240,1,7.3,2.9,39.5
08/05/2020,GB,London,so2,208,0.2,4,1.3,10.06
04/05/2020,GB,London,so2,184,0.1,2.7,1.2,5.63
24/05/2020,GB,London,so2,131,0.1,1.7,0.3,1.35
04/06/2020,GB,London,so2,240,1.1,7,2.7,41.41
12/06/2020,GB,London,so2,240,0.3,6.8,1.9,55.87
26/06/2020,GB,London,so2,191,0.6,8.7,1.6,96.51
10/05/2020,GB,London,so2,216,0.2,5,1.3,24.33
14/05/2020,GB,London,so2,160,0.1,2.6,1.7,7.99
16/06/2020,GB,London,so2,197,0.2,5.5,1.5,34.23
24/06/2020,GB,London,so2,192,0.5,7.3,2.1,54.33
08/04/2020,GB,London,so2,236,0.7,6.9,2.5,40.25
28/04/2020,GB,London,so2,212,0.4,4.2,1.4,15.68
12/05/2020,GB,London,so2,176,0.1,3.5,1.7,9.5
31/05/2020,GB,London,so2,240,1,4.5,2.6,7.21
14/06/2020,GB,London,so2,240,0.1,5.5,1.8,48.34
29/06/2020,GB,London,so2,192,0.3,7.2,1.5,81.2
02/07/2020,GB,London,so2,189,0.3,8,1.5,98.04
03/04/2020,GB,London,so2,236,0.4,10.3,1.8,148.56
11/04/2020,GB,London,so2,240,1.1,8.1,3.2,47.46
14/04/2020,GB,London,so2,234,0.2,5.8,1.1,41.61
20/04/2020,GB,London,so2,236,0.2,8.7,2,91.69
26/04/2020,GB,London,so2,216,0.1,9.5,0.8,115.14
19/05/2020,GB,London,so2,234,0.1,2.5,0.7,4.54
22/05/2020,GB,London,so2,238,0.8,3.5,1.4,5.83
21/04/2020,GB,London,so2,227,0.1,8.7,2,89.35
18/05/2020,GB,London,so2,208,0.1,3,1.1,8.08
18/06/2020,GB,London,so2,187,0.3,5.8,1.7,43.61
27/06/2020,GB,London,so2,188,0.2,8.1,1.1,108.98
05/07/2020,GB,London,so2,192,0.6,8.6,0.9,108.53
26/05/2020,GB,London,no2,679,1.1,44.7,12.2,567.2
04/07/2020,GB,London,no2,643,1,34.8,4.4,316.53
05/05/2020,GB,London,no2,635,0.7,33.5,6,313.05
27/04/2020,GB,London,no2,671,2.4,41,10.7,519.99
20/05/2020,GB,London,no2,660,0.8,39.6,11.7,646.84
22/05/2020,GB,London,no2,669,0.3,36.2,5.5,364.71
27/05/2020,GB,London,no2,675,2.3,46.3,12.9,476.97
20/06/2020,GB,London,no2,669,0.1,29.1,6.4,295.23
23/04/2020,GB,London,no2,668,2.5,42.4,12.8,471.29
08/05/2020,GB,London,no2,665,0.9,47.2,13.9,802.94
11/05/2020,GB,London,no2,664,0.1,30.1,3.6,204.64
14/05/2020,GB,London,no2,651,0.2,33.8,6.5,335.02
15/05/2020,GB,London,no2,646,1.3,42.7,11.7,499.75
19/05/2020,GB,London,no2,666,1,46.5,9.6,537.75
21/05/2020,GB,London,no2,660,1.2,48,12.5,713.37
03/04/2020,GB,London,no2,628,0.1,46.3,13.7,974.82
15/04/2020,GB,London,no2,661,2.9,39.5,15.4,417.02
22/04/2020,GB,London,no2,671,2.2,30.9,8.7,265.68
06/05/2020,GB,London,no2,640,0.4,50.7,10.1,509.01
16/06/2020,GB,London,no2,676,0.2,55.8,10.3,743.02
31/03/2020,GB,London,no2,634,1.3,32,8.5,310.1
24/05/2020,GB,London,no2,659,0.1,49.1,4.6,563.79
29/05/2020,GB,London,no2,676,1.8,33.2,9.3,328.38
06/06/2020,GB,London,no2,656,0.1,38.9,6.4,459.3
17/06/2020,GB,London,no2,672,2,53.8,15.8,700.76
01/07/2020,GB,London,no2,686,0.8,31.6,7.1,323.6
03/07/2020,GB,London,no2,638,1.2,37.5,7,353.09
02/05/2020,GB,London,no2,625,0.2,36.6,7.8,513.99
14/04/2020,GB,London,no2,654,0.8,32.2,8.3,323.13
13/05/2020,GB,London,no2,644,0.2,30.6,5.3,255.38
23/06/2020,GB,London,no2,669,0.4,39.8,10.1,725.42
27/06/2020,GB,London,no2,690,1.3,28,4.6,148.49
30/06/2020,GB,London,no2,687,0.8,33.1,7.5,380.74
07/04/2020,GB,London,no2,629,1.5,53,17.3,778.73
10/04/2020,GB,London,no2,663,3.6,35.1,15.6,331.86
12/04/2020,GB,London,no2,657,1.4,29.3,10,318.28
20/04/2020,GB,London,no2,673,2.2,35.9,7.4,167.81
21/04/2020,GB,London,no2,667,2.4,26,7.4,160.15
17/05/2020,GB,London,no2,643,0.6,37.8,8.7,405.08
25/05/2020,GB,London,no2,679,0.5,35.3,9.2,420.74
03/06/2020,GB,London,no2,663,0.2,47.5,11.3,927.77
05/04/2020,GB,London,no2,620,1,28.7,7.1,196.08
24/06/2020,GB,London,no2,681,3.3,115.7,17.6,977.22
01/04/2020,GB,London,no2,640,1.8,43.9,14.3,564.55
02/04/2020,GB,London,no2,615,0.1,48,9.9,551.72
25/04/2020,GB,London,no2,671,1.7,31.4,7.5,211.17
07/05/2020,GB,London,no2,661,1.8,42.8,14.7,744.11
18/05/2020,GB,London,no2,671,0.6,46.6,7.2,531.28
22/06/2020,GB,London,no2,668,0.1,34,7.6,423.54
29/06/2020,GB,London,no2,690,0.2,55,5.3,318.75
30/03/2020,GB,London,no2,626,1.3,29.6,6.6,222.96
17/04/2020,GB,London,no2,685,2.1,30.7,7.7,192.65
28/04/2020,GB,London,no2,665,1,35.4,8,312.08
01/05/2020,GB,London,no2,626,0.4,35,8,392.83
09/05/2020,GB,London,no2,667,2.1,47.7,13.5,861.46
28/05/2020,GB,London,no2,670,1.7,31.9,6.6,267.33
07/06/2020,GB,London,no2,660,0.3,35.7,6.7,270.7
04/04/2020,GB,London,no2,624,0.9,39.8,11.5,622.38
03/05/2020,GB,London,no2,631,0.5,29.4,9.7,256.75
09/06/2020,GB,London,no2,648,0.9,42.5,10.3,461.29
15/06/2020,GB,London,no2,679,1.4,45.1,11.5,614.79
18/06/2020,GB,London,no2,657,0.2,63.7,9.5,663.35
28/06/2020,GB,London,no2,678,0.5,38.8,3.5,156.14
02/07/2020,GB,London,no2,658,1,36.6,8.8,459
18/04/2020,GB,London,no2,689,1.4,30.9,8.4,280.83
09/04/2020,GB,London,no2,663,2.5,37.5,19.1,556.6
29/04/2020,GB,London,no2,654,1.1,36.1,7.1,386.5
12/05/2020,GB,London,no2,658,1.7,38.8,9.2,356.4
12/06/2020,GB,London,no2,667,0.7,35.1,10.5,457.77
06/04/2020,GB,London,no2,626,0.8,47.6,9.9,616.44
16/05/2020,GB,London,no2,646,0.9,48.4,8.5,722.74
30/05/2020,GB,London,no2,682,1.6,28.8,7.1,239.06
10/06/2020,GB,London,no2,660,0.5,40.9,10.1,639.81
26/04/2020,GB,London,no2,670,1.1,31.6,9.2,253.38
30/04/2020,GB,London,no2,635,0.2,29.6,6.8,345.5
31/05/2020,GB,London,no2,676,0.7,26.6,5.8,161.21
05/06/2020,GB,London,no2,675,0.1,44,7,472.13
11/06/2020,GB,London,no2,659,0.7,38.7,7.8,314.04
25/06/2020,GB,London,no2,666,3.7,49.5,15.7,746.68
08/04/2020,GB,London,no2,650,4.3,49.9,20.2,567.37
16/04/2020,GB,London,no2,670,4.3,38.3,19.2,418.66
10/05/2020,GB,London,no2,667,0.2,52.2,4.9,395.21
04/06/2020,GB,London,no2,670,0.1,53,6.4,448.89
13/06/2020,GB,London,no2,670,0.3,32,10.5,347.9
26/06/2020,GB,London,no2,665,2,61.3,13.6,937.12
05/07/2020,GB,London,no2,642,0.3,34.3,2.7,314.82
13/04/2020,GB,London,no2,657,0.2,12.7,3.7,42.91
04/05/2020,GB,London,no2,626,1,39.1,8.5,416.34
23/05/2020,GB,London,no2,651,0.1,32,3.2,262.17
01/06/2020,GB,London,no2,671,1.6,58.3,8.6,395.49
02/06/2020,GB,London,no2,662,1.9,46.5,9.8,595.96
14/06/2020,GB,London,no2,675,0.1,29.9,8.1,387.54
21/06/2020,GB,London,no2,665,0.1,31.9,4.6,201.73
19/04/2020,GB,London,no2,688,1.5,25.6,6.2,163.28
24/04/2020,GB,London,no2,672,2.3,35.9,12.5,303.67
08/06/2020,GB,London,no2,670,0.1,35.3,6.2,312.56
19/06/2020,GB,London,no2,665,0.1,30.1,7.1,356.05
11/04/2020,GB,London,no2,664,1.8,43.1,18.5,558.67
24/04/2020,GB,London,pressure,744,1011.3,1018.7,1016,24.86
05/05/2020,GB,London,pressure,708,1017.4,1025,1021,24.69
10/05/2020,GB,London,pressure,744,1004.2,1017.5,1008.8,131.91
24/05/2020,GB,London,pressure,764,1025.1,1033.9,1029.9,35.75
26/06/2020,GB,London,pressure,744,1005.4,1011.5,1007.9,15.76
15/04/2020,GB,London,pressure,768,1016.4,1026.7,1022.8,80.74
22/04/2020,GB,London,pressure,744,1016,1021.3,1019,11.32
20/05/2020,GB,London,pressure,768,1017.6,1023.5,1021,15.81
23/05/2020,GB,London,pressure,768,1017.1,1027.6,1021.1,54.71
02/06/2020,GB,London,pressure,768,1011,1023.2,1018.9,95.81
12/05/2020,GB,London,pressure,744,1014,1024.2,1020.4,91.57
14/05/2020,GB,London,pressure,738,1019,1023.9,1022,10.45
02/05/2020,GB,London,pressure,738,1003.8,1015.4,1010.5,93.95
26/05/2020,GB,London,pressure,700,1031.8,1036.9,1035,10.76
12/06/2020,GB,London,pressure,744,1001.1,1010.1,1004.8,41.07
15/06/2020,GB,London,pressure,768,1012.1,1017.6,1015.5,8.06
19/06/2020,GB,London,pressure,744,1008.5,1018.5,1013.5,56.04
24/06/2020,GB,London,pressure,747,1015.6,1022,1019,19.47
03/04/2020,GB,London,pressure,739,1012.7,1019.9,1017.3,23.82
14/04/2020,GB,London,pressure,746,1024.2,1030.3,1028.4,21.8
03/07/2020,GB,London,pressure,744,1011.3,1017.5,1015,15.93
29/06/2020,GB,London,pressure,768,1006.9,1010,1008.7,4.33
01/07/2020,GB,London,pressure,768,1002,1008,1004.4,16.78
28/05/2020,GB,London,pressure,768,1028.9,1036.7,1033.8,41.72
14/06/2020,GB,London,pressure,768,1009,1017,1013.5,18.38
27/06/2020,GB,London,pressure,748,1001.7,1008,1004.1,21.03
28/06/2020,GB,London,pressure,768,1004.7,1010,1008.8,19.21
30/03/2020,GB,London,pressure,530,1029.4,1039,1035.4,55.41
25/05/2020,GB,London,pressure,714,1030.9,1035.9,1034,10.07
26/04/2020,GB,London,pressure,744,1007.2,1014.8,1012.2,37.04
27/05/2020,GB,London,pressure,768,1031.4,1036.8,1035,13
13/06/2020,GB,London,pressure,757,1002.6,1013.2,1008,41.1
25/06/2020,GB,London,pressure,754,1009.3,1019,1014.9,49.88
30/06/2020,GB,London,pressure,768,1003.2,1010,1006.3,19.68
09/04/2020,GB,London,pressure,760,1021.6,1026.8,1024.5,11.68
21/04/2020,GB,London,pressure,757,1013.4,1018.9,1016.4,10.63
08/06/2020,GB,London,pressure,768,1013.3,1021.6,1018.6,30.58
02/07/2020,GB,London,pressure,740,1005.7,1016.3,1009.9,61.2
05/04/2020,GB,London,pressure,763,1008.4,1019.3,1013.8,82.39
06/06/2020,GB,London,pressure,768,995.7,1003.4,998.1,22.54
25/04/2020,GB,London,pressure,744,1011.4,1017.2,1014.9,17.85
11/06/2020,GB,London,pressure,728,1006.7,1013.6,1011.1,14.39
17/04/2020,GB,London,pressure,768,1013.4,1018.3,1016.5,11.4
18/04/2020,GB,London,pressure,768,1013.2,1020.4,1017.2,22.38
13/04/2020,GB,London,pressure,763,1014.8,1030,1025.9,134.26
04/05/2020,GB,London,pressure,732,1014.8,1022.6,1019,27.17
08/05/2020,GB,London,pressure,744,1013.3,1021,1017.7,34.25
13/05/2020,GB,London,pressure,740,1013.7,1021.5,1017,25.77
01/06/2020,GB,London,pressure,762,1018.9,1024.2,1022.2,12.5
17/06/2020,GB,London,pressure,712,1008.3,1014.3,1012,8.46
02/04/2020,GB,London,pressure,768,1010.9,1019.8,1015.2,39.24
07/04/2020,GB,London,pressure,766,1024.8,1030.8,1028,19.32
06/05/2020,GB,London,pressure,744,1022,1026.6,1025,9.12
18/06/2020,GB,London,pressure,753,1006.4,1012,1009.4,12.47
04/04/2020,GB,London,pressure,735,1016.8,1022,1019.7,12.4
19/04/2020,GB,London,pressure,768,1016.5,1021.3,1019.7,11.02
22/05/2020,GB,London,pressure,768,1010,1020,1014.8,44.75
30/05/2020,GB,London,pressure,768,1019.3,1025.9,1023,20.54
05/06/2020,GB,London,pressure,728,992.8,999.9,996.3,17.59
04/07/2020,GB,London,pressure,744,1007.8,1014.3,1010,15.33
10/04/2020,GB,London,pressure,768,1021.3,1026.6,1024.5,16.93
16/05/2020,GB,London,pressure,768,1020.6,1025.6,1023.8,10.22
16/06/2020,GB,London,pressure,768,1009.9,1016.6,1013.7,17.46
23/04/2020,GB,London,pressure,744,1015.3,1021.3,1019.1,22.27
29/04/2020,GB,London,pressure,743,995,1005.2,1001.6,73.61
01/05/2020,GB,London,pressure,706,994.1,1005.8,998,85.09
15/05/2020,GB,London,pressure,747,1020.5,1025.3,1023.3,8.76
03/06/2020,GB,London,pressure,768,1004,1013.6,1007.8,35.91
07/06/2020,GB,London,pressure,768,1000.8,1016.2,1008.4,148.13
20/06/2020,GB,London,pressure,758,1014.8,1020.3,1018.8,10.41
21/06/2020,GB,London,pressure,768,1012.3,1022.3,1015.4,48.92
31/03/2020,GB,London,pressure,718,1027,1033,1031,17.57
12/04/2020,GB,London,pressure,684,1009.3,1020.3,1013.7,65.41
22/06/2020,GB,London,pressure,753,1020.5,1026,1023.4,11.4
23/06/2020,GB,London,pressure,744,1018.7,1025,1022.9,17.78
29/05/2020,GB,London,pressure,768,1022.8,1031.5,1027.7,46.53
06/04/2020,GB,London,pressure,766,1008.3,1027.3,1016.6,299.9
18/05/2020,GB,London,pressure,766,1020.1,1024.7,1023,7.62
28/04/2020,GB,London,pressure,744,1001.3,1007.5,1004.2,11.68
30/04/2020,GB,London,pressure,744,990.2,997.3,995.2,22.57
09/05/2020,GB,London,pressure,744,1007,1016.4,1012.7,55.14
31/05/2020,GB,London,pressure,768,1019.5,1024.4,1022.5,8.75
04/06/2020,GB,London,pressure,768,997.7,1007.4,1002.9,41.06
05/07/2020,GB,London,pressure,744,1006.1,1014.6,1010,36.79
11/04/2020,GB,London,pressure,682,1017.6,1024.4,1022,25.72
27/04/2020,GB,London,pressure,744,1003.4,1010.7,1007,17.33
20/04/2020,GB,London,pressure,768,1013.2,1020.5,1017,26.52
10/06/2020,GB,London,pressure,768,1011,1019.3,1015,34.35
08/04/2020,GB,London,pressure,764,1020.8,1027.7,1024.2,18.71
16/04/2020,GB,London,pressure,768,1012.8,1019,1016,14.02
07/05/2020,GB,London,pressure,744,1017.5,1026.2,1022.3,49.19
11/05/2020,GB,London,pressure,744,1014.4,1024.3,1018.6,56.68
17/05/2020,GB,London,pressure,759,1020.2,1025.1,1023.3,8.56
19/05/2020,GB,London,pressure,768,1019.2,1024.7,1022.7,12.02
21/05/2020,GB,London,pressure,768,1013.7,1021.4,1018.8,21.59
09/06/2020,GB,London,pressure,768,1016.1,1021.9,1019.7,17.93
01/04/2020,GB,London,pressure,747,1017.2,1029.1,1023.5,91.01
03/05/2020,GB,London,pressure,744,1012.7,1017.8,1015.6,9.46
08/04/2020,GB,London,wind-gust,599,0.2,14.5,6.2,157.37
26/04/2020,GB,London,wind-gust,531,0.1,13,5,107.26
12/05/2020,GB,London,wind-gust,611,0.2,14,6.7,126.71
20/05/2020,GB,London,wind-gust,601,0.1,19.2,6,237.21
11/06/2020,GB,London,wind-gust,624,1.2,28,12,345.38
17/06/2020,GB,London,wind-gust,502,0.2,12.2,4,72.88
30/06/2020,GB,London,wind-gust,624,1.4,21.7,7.7,273.32
09/04/2020,GB,London,wind-gust,625,0.1,26.2,7,377.17
30/04/2020,GB,London,wind-gust,634,0.8,30.5,9.8,457.93
29/05/2020,GB,London,wind-gust,642,0.6,20.7,11.6,250.51
30/05/2020,GB,London,wind-gust,642,0.2,25.2,11,345.04
07/06/2020,GB,London,wind-gust,621,0.4,17,8.5,225.91
20/06/2020,GB,London,wind-gust,623,0.6,21.5,9.1,274.91
21/06/2020,GB,London,wind-gust,624,2.8,23.7,11.5,297.48
12/04/2020,GB,London,wind-gust,534,0.1,22.7,6.2,243.18
28/04/2020,GB,London,wind-gust,624,1.4,22.5,10.7,178.32
22/05/2020,GB,London,wind-gust,670,0.4,34,12.5,666.45
23/06/2020,GB,London,wind-gust,595,0.1,15.5,7.7,144.77
03/07/2020,GB,London,wind-gust,632,1.6,32,11.7,666.32
23/04/2020,GB,London,wind-gust,606,0.4,15.3,8.1,128.62
08/05/2020,GB,London,wind-gust,427,0.2,12,4.5,108.47
17/05/2020,GB,London,wind-gust,606,0.2,18,6.8,217.84
27/05/2020,GB,London,wind-gust,645,0.2,27.2,6.6,185.24
16/06/2020,GB,London,wind-gust,629,0.1,17,6.2,130.01
19/04/2020,GB,London,wind-gust,626,0.2,24.7,11,419.77
21/04/2020,GB,London,wind-gust,637,1.5,27,16.7,373.71
21/05/2020,GB,London,wind-gust,590,0.1,10,4.6,69.25
08/06/2020,GB,London,wind-gust,640,0.7,18,10.5,156.65
02/07/2020,GB,London,wind-gust,597,0.1,19.7,8.6,297.75
04/07/2020,GB,London,wind-gust,654,6,27.5,11.6,445.31
22/04/2020,GB,London,wind-gust,617,0.2,22.2,11.8,282.52
24/04/2020,GB,London,wind-gust,576,0.1,15,6,135.68
25/04/2020,GB,London,wind-gust,622,1.2,17,9.7,118.11
27/04/2020,GB,London,wind-gust,580,0.1,20.7,5.7,229.73
24/05/2020,GB,London,wind-gust,621,0.3,24.2,11.5,319.6
25/05/2020,GB,London,wind-gust,586,0.1,10.1,5,65.12
25/06/2020,GB,London,wind-gust,624,0.2,24.5,10.2,344.5
05/07/2020,GB,London,wind-gust,684,3.7,37,17.7,707.73
07/05/2020,GB,London,wind-gust,560,0.1,16.2,5.7,165.02
10/06/2020,GB,London,wind-gust,636,0.2,15.5,6.2,144.46
12/06/2020,GB,London,wind-gust,636,0.5,27.7,13.7,363.37
13/06/2020,GB,London,wind-gust,644,0.5,26.5,9.8,516.55
27/06/2020,GB,London,wind-gust,672,3.9,37.2,13.8,604.39
28/06/2020,GB,London,wind-gust,660,5.8,32.2,12.4,637.1
29/06/2020,GB,London,wind-gust,672,6,34.7,14.5,577.2
15/04/2020,GB,London,wind-gust,545,0.1,15,7.2,170.21
14/06/2020,GB,London,wind-gust,633,0.2,17,7.8,215.99
05/04/2020,GB,London,wind-gust,534,0.5,27.2,12.6,492.63
14/04/2020,GB,London,wind-gust,619,0.2,16.5,9,145.5
18/04/2020,GB,London,wind-gust,641,0.4,17.7,7.2,110.06
06/05/2020,GB,London,wind-gust,606,0.1,19.7,10.3,185.72
16/05/2020,GB,London,wind-gust,620,0.1,19.5,6.2,217.82
18/06/2020,GB,London,wind-gust,593,0.1,17,6.8,234.88
19/06/2020,GB,London,wind-gust,620,1.4,27.2,10.5,322.18
22/06/2020,GB,London,wind-gust,605,0.1,21.2,8.6,306.37
26/06/2020,GB,London,wind-gust,621,0.2,24.2,8.5,361.08
04/04/2020,GB,London,wind-gust,488,0.1,19,8.6,256.96
07/04/2020,GB,London,wind-gust,543,0.3,18.7,7,212.57
13/04/2020,GB,London,wind-gust,678,3.9,31.3,18.6,442.25
31/05/2020,GB,London,wind-gust,642,0.5,29.5,13.1,459.47
01/06/2020,GB,London,wind-gust,636,0.7,20.2,10.3,200.95
03/06/2020,GB,London,wind-gust,563,0.1,23,9.2,452.68
01/07/2020,GB,London,wind-gust,624,3,23.2,9.6,321.38
11/04/2020,GB,London,wind-gust,523,0.2,17,4.7,162.39
19/05/2020,GB,London,wind-gust,648,0.6,15.7,7.3,132.69
05/06/2020,GB,London,wind-gust,628,2,32.5,13.5,522.45
02/04/2020,GB,London,wind-gust,589,0.3,22.2,9.8,274.02
06/04/2020,GB,London,wind-gust,601,0.3,20,8.6,228.36
16/04/2020,GB,London,wind-gust,615,0.2,15.6,6.7,117.22
04/05/2020,GB,London,wind-gust,603,0.2,26,9.8,411.31
04/06/2020,GB,London,wind-gust,653,2.8,21.7,13.6,279.32
24/06/2020,GB,London,wind-gust,603,1.4,23.7,9.5,352.4
03/04/2020,GB,London,wind-gust,486,0.1,15.2,7,138.46
17/04/2020,GB,London,wind-gust,516,2.2,25.6,13.7,304.91
05/05/2020,GB,London,wind-gust,588,2.8,30.7,17.7,384.98
09/05/2020,GB,London,wind-gust,471,0.2,20.2,9.2,302.7
10/05/2020,GB,London,wind-gust,615,0.1,34.5,17,958.62
14/05/2020,GB,London,wind-gust,608,0.5,21,11.2,220.05
26/05/2020,GB,London,wind-gust,487,0.1,15.2,6.9,190.18
06/06/2020,GB,London,wind-gust,650,0.1,30,12.2,605.25
01/04/2020,GB,London,wind-gust,527,0.2,14.9,5.6,159.63
29/04/2020,GB,London,wind-gust,585,0.1,25.7,7.7,408.38
01/05/2020,GB,London,wind-gust,586,1.4,26.7,10.3,310.15
02/05/2020,GB,London,wind-gust,597,0.3,17.7,8.6,216.16
20/04/2020,GB,London,wind-gust,643,0.3,32.3,15.4,655.54
15/05/2020,GB,London,wind-gust,573,0.1,15,5.2,153.25
23/05/2020,GB,London,wind-gust,688,5.7,38.2,16.2,668.74
28/05/2020,GB,London,wind-gust,648,1.1,21.2,12.2,251.27
02/06/2020,GB,London,wind-gust,632,0.1,15.5,7.9,160.55
09/06/2020,GB,London,wind-gust,601,0.1,16,6.6,118.73
30/03/2020,GB,London,wind-gust,380,2.6,21.2,12.1,226.54
31/03/2020,GB,London,wind-gust,517,0.2,20.2,12,209.94
10/04/2020,GB,London,wind-gust,648,0.3,21,9.2,225.66
03/05/2020,GB,London,wind-gust,502,0.2,12,6.3,94.75
11/05/2020,GB,London,wind-gust,674,1.9,37,18.4,601.1
13/05/2020,GB,London,wind-gust,576,0.2,25.7,12,367.9
18/05/2020,GB,London,wind-gust,644,1.3,22.5,9.6,240.06
15/06/2020,GB,London,wind-gust,606,0.1,13.7,5.2,114.85
31/05/2020,GB,London,dew,111,4,10.5,6.5,30.62
06/06/2020,GB,London,dew,105,2,9,7.5,80.68
04/04/2020,GB,London,dew,120,-1,6,3,40.44
11/04/2020,GB,London,dew,100,7,9,8,5.27
18/04/2020,GB,London,dew,90,5,8,7,6.8
21/04/2020,GB,London,dew,85,1,5,3,12.94
22/04/2020,GB,London,dew,75,1,5.5,2.5,18.74
19/05/2020,GB,London,dew,120,6,11.5,10,25.21
17/06/2020,GB,London,dew,126,11,15,12,10.3
04/07/2020,GB,London,dew,80,13,16,15,5.05
08/04/2020,GB,London,dew,90,6,8.5,7.5,6.15
12/04/2020,GB,London,dew,110,4,10,6.5,13.43
25/04/2020,GB,London,dew,85,4.5,7,5,4.24
30/05/2020,GB,London,dew,100,4,11,7,51.74
04/06/2020,GB,London,dew,120,3,10,6.5,42.4
25/05/2020,GB,London,dew,105,5,10,8.5,23.19
26/05/2020,GB,London,dew,110,5.5,11.5,7.5,21.27
13/04/2020,GB,London,dew,120,-2,8.5,-1,107.56
19/04/2020,GB,London,dew,110,1,7,3,35.13
29/04/2020,GB,London,dew,95,4.5,9.5,7,19.54
10/05/2020,GB,London,dew,120,-1,11,7.5,119.32
17/05/2020,GB,London,dew,100,3,6,4.5,11.33
21/05/2020,GB,London,dew,115,6,13,11.5,64.54
27/05/2020,GB,London,dew,105,8,11,10,6.28
28/05/2020,GB,London,dew,90,2.5,10,5,61.31
21/06/2020,GB,London,dew,126,7,15,10.5,45.82
25/06/2020,GB,London,dew,106,11.5,15,14,12.3
09/04/2020,GB,London,dew,115,5,8.5,7,10.4
26/04/2020,GB,London,dew,95,4,7.5,5,10.71
14/05/2020,GB,London,dew,110,-1,3,0.5,12.77
03/07/2020,GB,London,dew,120,9,14,10.5,20.48
05/04/2020,GB,London,dew,110,-1,4,2.5,11.61
10/04/2020,GB,London,dew,100,6,9,8,6.92
12/05/2020,GB,London,dew,95,-2,2,0,19.22
01/06/2020,GB,London,dew,115,6.5,10.5,8,14.45
02/06/2020,GB,London,dew,115,4.5,10,6.5,32.87
05/06/2020,GB,London,dew,120,1,9.5,5,74.77
22/05/2020,GB,London,dew,120,2,11,8,86.73
23/06/2020,GB,London,dew,120,9.5,14.5,11,22.08
30/06/2020,GB,London,dew,132,7,15,11.5,69.08
16/04/2020,GB,London,dew,110,3.5,7.5,5,14.56
03/05/2020,GB,London,dew,105,2,9,6.5,31.95
11/06/2020,GB,London,dew,94,10,13,11,10.01
12/06/2020,GB,London,dew,92,12,15,13,6.12
14/06/2020,GB,London,dew,126,10,14,12,19.79
19/06/2020,GB,London,dew,90,9.5,13,11,13.55
15/05/2020,GB,London,dew,115,-0.5,4.5,2.5,19.83
18/05/2020,GB,London,dew,115,2,8,5,45.68
07/04/2020,GB,London,dew,120,3,7.5,4.5,19.08
15/04/2020,GB,London,dew,110,1,5,2.5,7.95
20/04/2020,GB,London,dew,80,0,4,3,19.26
23/04/2020,GB,London,dew,75,2.5,6.5,5.5,16.28
02/05/2020,GB,London,dew,85,2.5,6,3,12.06
09/05/2020,GB,London,dew,120,4,10,7.5,28.99
08/06/2020,GB,London,dew,90,5,8,6,5.62
18/06/2020,GB,London,dew,125,11,15,13.5,16.4
28/06/2020,GB,London,dew,132,6,11,9,20.45
29/06/2020,GB,London,dew,138,6,8,7,4.78
05/07/2020,GB,London,dew,120,5,15,8,153.97
26/06/2020,GB,London,dew,100,13,18,15,27.14
27/06/2020,GB,London,dew,119,10.5,15,13,18.97
31/03/2020,GB,London,dew,100,-2,2,1,12.24
03/04/2020,GB,London,dew,120,0,5.5,1.5,18.17
30/04/2020,GB,London,dew,115,4.5,8,6,7.87
04/05/2020,GB,London,dew,105,5,8,7,8.56
08/05/2020,GB,London,dew,120,4,10,7.5,33.08
16/06/2020,GB,London,dew,138,9,14,12,12.31
01/07/2020,GB,London,dew,120,11,14,13,12.2
02/07/2020,GB,London,dew,129,9,15,12.5,30.58
02/04/2020,GB,London,dew,115,0.5,5,3,19.18
28/04/2020,GB,London,dew,95,6.5,8,7,2.45
