Date,Country,City,Specie,count,min,max,median,variance
26/08/2020,GB,London,so2,168,0.7,5,1.1,18.51
03/07/2020,GB,London,so2,192,0.4,7.1,1.4,76.49
04/07/2020,GB,London,so2,192,0.3,8.3,1.2,101.11
06/07/2020,GB,London,so2,188,0.2,7.3,0.9,80.88
23/07/2020,GB,London,so2,191,0.2,3.2,2.1,6.67
01/09/2020,GB,London,so2,152,0.6,2.7,1.5,2.99
29/09/2020,GB,London,so2,273,0.1,2.7,0.7,2.25
21/07/2020,GB,London,so2,74,0.1,1.7,0.4,2.09
09/08/2020,GB,London,so2,164,0.1,5.5,1.6,33.25
27/08/2020,GB,London,so2,176,0.7,5.4,1.9,18.28
02/10/2020,GB,London,so2,232,0.6,6.4,1.7,35.96
17/07/2020,GB,London,so2,180,0.1,1.7,0.9,1.84
25/07/2020,GB,London,so2,192,1,4.5,2.1,11.09
12/08/2020,GB,London,so2,140,0.2,7.4,4.4,67.52
25/08/2020,GB,London,so2,168,0.5,6,1.3,37.28
01/08/2020,GB,London,so2,188,1.1,4.8,2,10.49
05/08/2020,GB,London,so2,192,0.7,3.9,1.9,12.52
11/08/2020,GB,London,so2,185,0.2,6.3,1.2,49.16
19/08/2020,GB,London,so2,169,0.1,7.5,3.1,64.29
29/06/2020,GB,London,so2,192,0.3,7.2,1.5,81.2
14/07/2020,GB,London,so2,153,0.1,1.9,1.2,4.44
18/07/2020,GB,London,so2,176,0.1,2.1,1,3.47
29/07/2020,GB,London,so2,190,1,3.2,2.5,3.78
25/09/2020,GB,London,so2,272,0.2,4,0.7,6.28
07/09/2020,GB,London,so2,233,0.2,3.8,1.1,8.55
20/09/2020,GB,London,so2,211,0.1,4.5,0.5,27.83
28/09/2020,GB,London,so2,270,0.2,1.5,0.7,1.54
11/07/2020,GB,London,so2,44,0.1,1.7,0.8,2.56
13/07/2020,GB,London,so2,135,0.1,1.9,0.8,1.9
10/08/2020,GB,London,so2,184,0.2,6.8,1.4,47.39
06/09/2020,GB,London,so2,236,0.5,3.4,1.1,7.34
20/08/2020,GB,London,so2,175,0.4,13,1.4,50.3
22/08/2020,GB,London,so2,183,0.6,3.8,0.9,16.93
24/08/2020,GB,London,so2,179,0.5,4.3,1.4,12.92
19/09/2020,GB,London,so2,220,0.2,4.9,0.6,34.32
30/06/2020,GB,London,so2,192,0.6,8.3,1.9,95.88
01/07/2020,GB,London,so2,188,0.6,8.3,1.8,107.58
19/07/2020,GB,London,so2,136,0.1,2.2,1.1,4.17
20/07/2020,GB,London,so2,100,0.1,2.2,0.6,1.87
01/10/2020,GB,London,so2,235,0.9,4.1,2.5,11.29
15/07/2020,GB,London,so2,164,0.1,2.3,1,2.86
26/07/2020,GB,London,so2,191,0.9,4.1,1.9,7.93
15/08/2020,GB,London,so2,84,0.2,6.4,5.1,30.07
07/07/2020,GB,London,so2,192,0.3,8.6,1.8,63.81
16/07/2020,GB,London,so2,118,0.1,2.1,0.8,1.8
30/07/2020,GB,London,so2,192,1,4.3,2.5,6.33
11/09/2020,GB,London,so2,188,0.6,4.1,1.9,10.58
22/09/2020,GB,London,so2,279,0.6,7.7,1.8,60.86
05/07/2020,GB,London,so2,192,0.6,8.6,0.9,108.53
28/08/2020,GB,London,so2,164,0.3,5.7,2.3,29.96
29/08/2020,GB,London,so2,149,0.6,7.2,1.1,7.51
13/09/2020,GB,London,so2,147,0.1,3.3,0.5,15.9
30/08/2020,GB,London,so2,187,0.2,2.9,0.9,1.34
31/08/2020,GB,London,so2,182,0.2,9.8,1,42.33
09/09/2020,GB,London,so2,217,0.1,10.2,1.4,25.52
26/09/2020,GB,London,so2,234,0.1,0.7,0.3,0.28
06/08/2020,GB,London,so2,175,0.2,4.2,1.5,13.02
08/08/2020,GB,London,so2,183,0.1,6.5,1.6,26.63
13/08/2020,GB,London,so2,100,0.4,7.7,5.3,37.46
16/08/2020,GB,London,so2,101,0.1,53.6,5.7,877.98
02/08/2020,GB,London,so2,191,1.3,4.1,1.7,9.75
03/08/2020,GB,London,so2,182,1.2,4,1.5,12.03
17/08/2020,GB,London,so2,144,0.1,23,5.3,179.26
21/08/2020,GB,London,so2,159,0.2,5.9,1.7,44.06
08/07/2020,GB,London,so2,184,0.5,8.3,1.6,98.18
09/07/2020,GB,London,so2,192,0.3,8.5,1.7,85.21
12/07/2020,GB,London,so2,48,0.1,1.4,0.4,1.9
22/07/2020,GB,London,so2,164,0.2,1.7,0.9,1.68
27/09/2020,GB,London,so2,228,0.1,0.6,0.3,0.24
05/09/2020,GB,London,so2,233,0.2,3.8,1.3,7.26
10/09/2020,GB,London,so2,197,0.2,13.7,1.1,75.78
12/09/2020,GB,London,so2,192,0.2,3.7,0.7,19.37
23/09/2020,GB,London,so2,288,0.5,8.7,1.8,85.04
03/09/2020,GB,London,so2,222,0.5,2.7,1.3,3.48
24/09/2020,GB,London,so2,288,0.7,9.2,2.4,64.28
30/09/2020,GB,London,so2,267,0.5,3.1,1.7,7.46
04/10/2020,GB,London,so2,232,0.2,7.5,1.3,69.38
24/07/2020,GB,London,so2,192,1,3.6,2.3,4.72
27/07/2020,GB,London,so2,168,0.9,5.1,2.2,11.62
31/07/2020,GB,London,so2,192,1.3,4.8,3.3,14.51
18/08/2020,GB,London,so2,137,0.2,73.4,5.5,437.92
10/07/2020,GB,London,so2,153,0.1,1.8,0.6,2.5
23/08/2020,GB,London,so2,192,0.5,3.5,0.8,12.8
17/09/2020,GB,London,so2,198,0.1,3,0.7,10.91
02/07/2020,GB,London,so2,189,0.3,8,1.5,98.04
16/09/2020,GB,London,so2,170,0.2,4.6,0.6,22.47
18/09/2020,GB,London,so2,233,0.2,3.8,0.6,17.63
21/09/2020,GB,London,so2,279,0.2,6.7,1.2,39.66
14/09/2020,GB,London,so2,210,0.2,4.6,1.1,17.69
15/09/2020,GB,London,so2,198,0.1,6.1,0.9,38.89
03/10/2020,GB,London,so2,264,0.2,7.2,1.1,60.19
14/08/2020,GB,London,so2,99,0.4,8.8,5,23.92
02/09/2020,GB,London,so2,183,0.3,3.6,1.5,7.51
04/09/2020,GB,London,so2,227,0.1,4,1.4,7.34
08/09/2020,GB,London,so2,226,0.2,3,1.1,6.23
23/08/2020,GB,London,no2,627,0.1,26,4.6,240.03
01/09/2020,GB,London,no2,654,2.6,47.5,19.2,634.07
25/09/2020,GB,London,no2,663,0.3,26.5,8,233.26
30/06/2020,GB,London,no2,687,0.8,33.1,7.5,380.74
21/07/2020,GB,London,no2,644,1.1,49.5,9.9,437.33
07/08/2020,GB,London,no2,648,2.2,83.3,25.7,2245.86
08/09/2020,GB,London,no2,683,0.4,36.3,9.1,411.76
30/07/2020,GB,London,no2,654,1.8,47.4,13,883.22
14/08/2020,GB,London,no2,655,0.3,36.8,8.6,426.58
22/08/2020,GB,London,no2,647,0.1,25.8,5,256.19
26/08/2020,GB,London,no2,579,0.1,39.2,7.2,574.4
27/08/2020,GB,London,no2,596,1.5,36.2,11.2,391.39
07/09/2020,GB,London,no2,676,1.7,36.3,13.4,439.87
14/09/2020,GB,London,no2,676,1.9,66.1,20.6,797.2
19/09/2020,GB,London,no2,681,1.5,29,7.8,201.37
29/09/2020,GB,London,no2,648,3.5,44.1,14.7,559.1
05/07/2020,GB,London,no2,642,0.3,34.3,2.7,314.82
07/07/2020,GB,London,no2,652,1.5,41.2,11.5,468.85
19/07/2020,GB,London,no2,634,0.3,27.9,5.2,203.76
22/07/2020,GB,London,no2,648,1.4,43,9.3,648.58
11/08/2020,GB,London,no2,649,2,102,20.6,1351.3
31/08/2020,GB,London,no2,635,0.3,43.9,9.6,836.05
01/10/2020,GB,London,no2,676,0.8,43.2,12.4,693.26
12/07/2020,GB,London,no2,648,1.1,36,10.5,422.87
28/08/2020,GB,London,no2,614,0.1,38.9,8.6,372.87
20/09/2020,GB,London,no2,674,1.3,27.6,6.8,266.63
02/10/2020,GB,London,no2,677,1.1,34.7,11.4,335.25
04/10/2020,GB,London,no2,618,0.2,32.6,7,280.17
02/07/2020,GB,London,no2,658,1,36.6,8.8,459
24/07/2020,GB,London,no2,639,0.5,36.2,7.8,415.57
04/08/2020,GB,London,no2,640,1.9,43.1,10.9,519.08
12/08/2020,GB,London,no2,650,3.8,82.7,20.1,1322.48
06/09/2020,GB,London,no2,675,0.6,39.3,11.1,538.05
01/07/2020,GB,London,no2,686,0.8,31.6,7.1,323.6
09/07/2020,GB,London,no2,635,0.1,22.4,6.1,165.25
26/07/2020,GB,London,no2,619,0.1,21.7,5.2,159.55
28/07/2020,GB,London,no2,640,0.2,27,6.4,249.46
04/09/2020,GB,London,no2,681,0.8,42.8,10.1,638.34
16/09/2020,GB,London,no2,668,0.7,47.5,11.6,780.22
06/07/2020,GB,London,no2,651,0.2,43.7,6.4,416.67
10/07/2020,GB,London,no2,635,0.5,28.9,7.3,287.83
11/07/2020,GB,London,no2,657,0.7,33.6,7.4,338.99
18/07/2020,GB,London,no2,626,0.2,39.7,6.7,215.39
27/07/2020,GB,London,no2,631,0.2,25.9,5.6,206.55
10/08/2020,GB,London,no2,650,0.9,57.1,12.7,1022.42
15/08/2020,GB,London,no2,643,0.6,48.4,9.2,516.2
30/08/2020,GB,London,no2,606,0.1,28.4,4.2,211.4
12/09/2020,GB,London,no2,665,0.1,37.8,8.3,468.65
15/09/2020,GB,London,no2,663,5.8,74.6,26,1331.63
30/09/2020,GB,London,no2,654,2,62.5,11.7,614.96
06/08/2020,GB,London,no2,612,0.2,59.8,9.1,1099.74
17/08/2020,GB,London,no2,600,2.4,87,12.4,1276.99
18/08/2020,GB,London,no2,603,1.1,35,7.6,345.91
21/08/2020,GB,London,no2,627,0.1,22.8,5,186.23
24/08/2020,GB,London,no2,647,0.4,35.9,8.2,441.75
11/09/2020,GB,London,no2,670,0.3,49.7,17.5,745.35
18/09/2020,GB,London,no2,681,0.9,33.9,9.6,365.76
13/07/2020,GB,London,no2,656,0.6,43.7,10.1,481.96
14/07/2020,GB,London,no2,650,1,29,7.7,206.61
01/08/2020,GB,London,no2,648,0.6,29.1,5.6,246.2
03/08/2020,GB,London,no2,646,1,31.1,7.5,257.09
25/08/2020,GB,London,no2,648,0.1,37.5,4.6,183.46
29/08/2020,GB,London,no2,603,0.1,25.8,4.8,179.45
09/09/2020,GB,London,no2,682,1.1,32.5,9.9,367.25
10/09/2020,GB,London,no2,677,1.1,40.5,13.5,506.74
23/07/2020,GB,London,no2,650,1.2,50,9.6,623.55
02/08/2020,GB,London,no2,648,0.3,43.1,5.3,226.14
19/08/2020,GB,London,no2,616,1.5,31.4,9.6,266.41
23/09/2020,GB,London,no2,676,0.1,75.2,10.3,750.95
03/07/2020,GB,London,no2,638,1.2,37.5,7,353.09
08/07/2020,GB,London,no2,645,1.6,29.6,8.4,243.55
16/07/2020,GB,London,no2,623,1.4,26.1,7.8,194.45
29/07/2020,GB,London,no2,652,1,37.8,10.9,443.48
27/09/2020,GB,London,no2,612,0.1,22.9,4.8,163.62
03/10/2020,GB,London,no2,658,0.6,34.9,10,557.53
29/06/2020,GB,London,no2,690,0.2,55,5.3,318.75
16/08/2020,GB,London,no2,623,1.9,67.7,9.9,627.32
20/08/2020,GB,London,no2,618,0.1,46.2,7.8,684.39
05/09/2020,GB,London,no2,682,0.6,38.9,9.7,574.21
13/09/2020,GB,London,no2,652,0.2,33.7,8.4,429.76
17/09/2020,GB,London,no2,650,0.1,37.7,7.8,373.62
15/07/2020,GB,London,no2,662,1.6,33.3,8.6,295.12
17/07/2020,GB,London,no2,633,0.3,47.4,11.1,440.12
31/07/2020,GB,London,no2,651,2.3,58.3,18.1,1112.53
08/08/2020,GB,London,no2,655,1.8,88.3,15.5,1753.53
13/08/2020,GB,London,no2,649,1.3,39.4,10.4,346.74
24/09/2020,GB,London,no2,677,0.6,50.3,12.2,711.71
28/09/2020,GB,London,no2,642,0.8,42.1,13.4,697.09
20/07/2020,GB,London,no2,641,0.7,27.8,7,229.18
02/09/2020,GB,London,no2,653,2.7,74.4,16.6,1002.06
21/09/2020,GB,London,no2,662,1.4,80.6,16.5,2293.43
22/09/2020,GB,London,no2,671,1,84.3,20.9,1260.98
26/09/2020,GB,London,no2,634,0.1,24.5,5.7,178.22
04/07/2020,GB,London,no2,643,1,34.8,4.4,316.53
25/07/2020,GB,London,no2,630,0.3,30.5,5.9,259.32
05/08/2020,GB,London,no2,628,1.3,36.9,6.4,384.84
09/08/2020,GB,London,no2,648,0.4,31.6,6.9,366.58
03/09/2020,GB,London,no2,633,0.4,34.1,8.3,373.63
03/08/2020,GB,London,pressure,744,1012.2,1018.3,1015,11.21
01/09/2020,GB,London,pressure,740,1017,1022.3,1020.2,12.56
08/09/2020,GB,London,pressure,768,1021.1,1026.2,1023.5,10.06
26/09/2020,GB,London,pressure,748,1006.4,1013.2,1010.2,15.13
04/07/2020,GB,London,pressure,744,1007.8,1014.3,1010,15.33
14/07/2020,GB,London,pressure,744,1012.5,1019.2,1015.9,15
18/08/2020,GB,London,pressure,732,1006.3,1010.9,1008.5,9.13
14/09/2020,GB,London,pressure,768,1017.1,1024.6,1021.5,31.17
21/09/2020,GB,London,pressure,768,1012.6,1020,1017.6,28.6
02/07/2020,GB,London,pressure,740,1005.7,1016.3,1009.9,61.2
02/08/2020,GB,London,pressure,744,1012.5,1018.3,1016,14.52
06/08/2020,GB,London,pressure,744,1012.6,1019.4,1016.7,18.98
19/08/2020,GB,London,pressure,744,997.3,1010.4,1003.5,114.82
26/08/2020,GB,London,pressure,679,998.9,1019,1013.1,321.57
30/08/2020,GB,London,pressure,744,1010.6,1021.9,1016.7,67.77
20/07/2020,GB,London,pressure,744,1018.3,1025.7,1022.5,16.6
15/09/2020,GB,London,pressure,768,1014.8,1020.5,1017.4,12.53
27/07/2020,GB,London,pressure,744,1001.6,1014.2,1006.9,107.07
11/08/2020,GB,London,pressure,735,1010.7,1016.2,1014,11.94
20/08/2020,GB,London,pressure,744,997.4,1005.3,1002.8,27.66
09/09/2020,GB,London,pressure,768,1019.7,1026.1,1022.4,14.94
11/09/2020,GB,London,pressure,768,1013.4,1020.3,1016.8,17.83
27/09/2020,GB,London,pressure,768,1008.3,1014.5,1011.7,13.18
30/06/2020,GB,London,pressure,768,1003.2,1010,1006.3,19.68
05/07/2020,GB,London,pressure,744,1006.1,1014.6,1010,36.79
19/07/2020,GB,London,pressure,744,1013.7,1021.3,1017.4,19.59
01/08/2020,GB,London,pressure,744,1010.4,1017.3,1014.5,15.69
16/08/2020,GB,London,pressure,744,1006.3,1014,1010.5,25
01/07/2020,GB,London,pressure,768,1002,1008,1004.4,16.78
16/07/2020,GB,London,pressure,744,1015.1,1022.4,1019.6,21.24
07/08/2020,GB,London,pressure,638,1014.3,1019.6,1017.8,12.85
14/08/2020,GB,London,pressure,744,1010.2,1015.9,1013.3,11.32
24/08/2020,GB,London,pressure,744,1010.4,1018.2,1015.1,24.26
02/09/2020,GB,London,pressure,747,1015,1021,1018.6,15.25
06/09/2020,GB,London,pressure,768,1017.6,1023.2,1020.2,9.66
31/08/2020,GB,London,pressure,743,1018.8,1023.3,1021.1,7.12
15/07/2020,GB,London,pressure,744,1012.5,1018.7,1015.6,10.62
17/07/2020,GB,London,pressure,744,1016.6,1022.3,1020.1,13.41
28/07/2020,GB,London,pressure,744,1006,1019.8,1013.8,99.98
05/08/2020,GB,London,pressure,744,1010.1,1015.4,1012.5,9.97
09/08/2020,GB,London,pressure,744,1013.1,1020.8,1017.4,38.36
21/08/2020,GB,London,pressure,726,997.9,1009.8,1003,100.05
29/08/2020,GB,London,pressure,736,999.3,1013.9,1008.3,117.78
22/09/2020,GB,London,pressure,768,1002.7,1015.6,1009.5,97.5
28/09/2020,GB,London,pressure,768,1010.2,1015.4,1012.8,9
01/10/2020,GB,London,pressure,768,990.3,1001,997.5,42.89
30/09/2020,GB,London,pressure,768,998.2,1014.9,1007.6,199.1
22/07/2020,GB,London,pressure,717,1017.9,1027.1,1023.5,54.59
10/08/2020,GB,London,pressure,612,1010.6,1016.5,1013.9,15.4
27/08/2020,GB,London,pressure,720,998.4,1018.8,1012,351.48
03/09/2020,GB,London,pressure,717,1012.3,1020,1014.8,22.32
20/09/2020,GB,London,pressure,768,1015.3,1020.2,1018,8.87
23/09/2020,GB,London,pressure,768,994.8,1005.7,1000,58.02
29/09/2020,GB,London,pressure,768,1011.5,1016.6,1014.5,10.09
23/07/2020,GB,London,pressure,726,1010.4,1021.5,1016,80.66
30/07/2020,GB,London,pressure,738,1013.6,1020.9,1018.4,31.52
31/07/2020,GB,London,pressure,744,1007.2,1017,1011.2,49.04
04/09/2020,GB,London,pressure,696,1017.2,1022.5,1020,9.48
03/10/2020,GB,London,pressure,760,980.1,989.2,986.1,34.41
29/06/2020,GB,London,pressure,768,1006.9,1010,1008.7,4.33
07/07/2020,GB,London,pressure,744,1014.5,1023.9,1019.7,47.82
25/07/2020,GB,London,pressure,744,1003,1012,1007.5,37.5
04/08/2020,GB,London,pressure,744,1011.7,1018.4,1015.9,26.46
07/09/2020,GB,London,pressure,768,1019.8,1024.6,1022.6,8.47
10/07/2020,GB,London,pressure,744,1009.6,1023.2,1017.5,107.96
11/07/2020,GB,London,pressure,713,1020.7,1029,1026,25.28
23/08/2020,GB,London,pressure,744,1011.8,1018.4,1016,19.97
13/09/2020,GB,London,pressure,768,1020.1,1025.3,1023,11.15
25/09/2020,GB,London,pressure,761,991.7,1009.8,1001.5,244.52
15/08/2020,GB,London,pressure,744,1010.9,1016.1,1014.2,11
03/07/2020,GB,London,pressure,744,1011.3,1017.5,1015,15.93
12/07/2020,GB,London,pressure,735,1023.4,1029.8,1027.5,16.13
21/07/2020,GB,London,pressure,726,1022.8,1027.4,1025.3,8.69
24/07/2020,GB,London,pressure,744,1009.1,1014.4,1012,12.04
29/07/2020,GB,London,pressure,744,1016.5,1021.9,1019.4,11
12/08/2020,GB,London,pressure,741,1008.9,1015.2,1013,12.69
13/08/2020,GB,London,pressure,743,1009.5,1014.1,1011.9,7.83
17/08/2020,GB,London,pressure,741,1005,1009.9,1007.5,9.81
22/08/2020,GB,London,pressure,744,1006.9,1015.2,1011.6,32.37
25/08/2020,GB,London,pressure,724,995.6,1012.8,999.6,246.27
28/08/2020,GB,London,pressure,719,997,1003.8,1000.5,16.87
10/09/2020,GB,London,pressure,768,1017.8,1026.1,1023.6,48.7
02/10/2020,GB,London,pressure,768,983.9,992,988.1,26.42
08/07/2020,GB,London,pressure,744,1011.6,1017.2,1014.1,9.56
26/07/2020,GB,London,pressure,744,1003.7,1014.3,1010.8,60.1
19/09/2020,GB,London,pressure,768,1013.6,1020.5,1017,16.99
04/10/2020,GB,London,pressure,768,978.3,988.2,981.9,40.83
06/07/2020,GB,London,pressure,744,1012,1024.1,1019,91.93
09/07/2020,GB,London,pressure,744,1007.7,1014.9,1011.2,17.08
13/07/2020,GB,London,pressure,744,1016.3,1027.5,1023,81.6
05/09/2020,GB,London,pressure,711,1017.5,1022.6,1020.4,7.72
12/09/2020,GB,London,pressure,768,1014,1023.5,1019.3,49.6
16/09/2020,GB,London,pressure,768,1017.3,1029.5,1023.2,77.56
17/09/2020,GB,London,pressure,768,1023.9,1030.2,1028.1,21.92
18/07/2020,GB,London,pressure,735,1013.8,1021.2,1018,21.64
08/08/2020,GB,London,pressure,702,1015.6,1020.8,1018.6,10.45
18/09/2020,GB,London,pressure,768,1018,1026.8,1022.5,38.58
24/09/2020,GB,London,pressure,768,991,1000.9,995.6,51.71
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
