Date,Country,City,Specie,count,min,max,median,variance,year_month
31/01/2019,GB,London,co,144,2.8,20,12.8,211.12,Jan-19
01/02/2019,GB,London,o3,332,2.7,27.9,11.5,387.02,Feb-19
01/02/2019,GB,London,so2,113,0.1,5.2,1.1,16.47,Feb-19
01/02/2019,GB,London,wind-speed,644,1,10,3,34.2,Feb-19
01/02/2019,GB,London,pm10,544,2,44,13,270.37,Feb-19
01/02/2019,GB,London,humidity,648,67.8,99,92,331.86,Feb-19
01/02/2019,GB,London,temperature,648,0.5,3.2,1.7,6.2,Feb-19
01/02/2019,GB,London,pm25,592,1,210,47,3014.82,Feb-19
01/02/2019,GB,London,no2,594,0.3,50.9,16.4,711.73,Feb-19
01/02/2019,GB,London,pressure,648,820.2,999.6,987.6,605.93,Feb-19
01/02/2019,GB,London,wind-gust,633,1.1,22,9,125,Feb-19
01/02/2019,GB,London,dew,112,0.5,2,1,2.59,Feb-19
01/02/2019,GB,London,co,141,2.7,10.9,9.1,57.76,Feb-19
02/02/2019,GB,London,o3,336,3.3,23.3,15.2,186.1,Feb-19
02/02/2019,GB,London,so2,119,0.2,3.7,0.7,16.06,Feb-19
02/02/2019,GB,London,wind-speed,636,0.5,9,4.6,33.36,Feb-19
02/02/2019,GB,London,pm10,550,5,36,14,227.71,Feb-19
02/02/2019,GB,London,humidity,644,49.5,99,78.7,1376.1,Feb-19
02/02/2019,GB,London,temperature,645,0,5.6,2.7,20.9,Feb-19
02/02/2019,GB,London,pm25,567,1,176,48,2774.55,Feb-19
02/02/2019,GB,London,no2,594,0.1,48.1,12.4,539.97,Feb-19
02/02/2019,GB,London,pressure,644,830.9,1021.4,1007,1866.12,Feb-19
02/02/2019,GB,London,wind-gust,634,1,18.6,11.3,105.68,Feb-19
02/02/2019,GB,London,dew,16,0.5,1,0.5,0.67,Feb-19
02/02/2019,GB,London,co,135,2.8,10,9.5,81.41,Feb-19
03/02/2019,GB,London,o3,334,0.2,25.1,7.8,335.43,Feb-19
03/02/2019,GB,London,so2,130,0.3,4.1,2.6,12.28,Feb-19
03/02/2019,GB,London,wind-speed,608,0.1,6.8,2,18.05,Feb-19
03/02/2019,GB,London,pm10,546,3,90,15,1225.53,Feb-19
03/02/2019,GB,London,humidity,648,44.8,95.1,78.1,1808.04,Feb-19
03/02/2019,GB,London,temperature,648,-4.4,9.5,4.4,108.37,Feb-19
03/02/2019,GB,London,pm25,574,1,102,40,1921.28,Feb-19
03/02/2019,GB,London,no2,596,0.5,52.8,19.3,871.52,Feb-19
03/02/2019,GB,London,pressure,648,1005.9,1028.6,1023.6,66.25,Feb-19
03/02/2019,GB,London,wind-gust,632,0.1,14.2,4.4,85.89,Feb-19
03/02/2019,GB,London,dew,40,0.5,4,3,17.44,Feb-19
03/02/2019,GB,London,co,140,2.8,17.9,12.7,143.87,Feb-19
04/02/2019,GB,London,o3,323,0.1,27.1,12.2,770.76,Feb-19
04/02/2019,GB,London,so2,121,0.2,5.7,2.8,37.23,Feb-19
04/02/2019,GB,London,wind-speed,564,0.1,11.1,3.3,53.43,Feb-19
04/02/2019,GB,London,pm10,546,1,39,11,503.68,Feb-19
04/02/2019,GB,London,humidity,646,51.7,99,86.6,887.33,Feb-19
04/02/2019,GB,London,temperature,648,3.3,11.8,8,31.71,Feb-19
04/02/2019,GB,London,pm25,605,3,102,29,4438.82,Feb-19
04/02/2019,GB,London,no2,582,0.2,55.6,17.7,1756.19,Feb-19
04/02/2019,GB,London,pressure,648,1000.8,1027.1,1018.4,86.87,Feb-19
04/02/2019,GB,London,wind-gust,590,0.1,22,8.4,281.56,Feb-19
04/02/2019,GB,London,dew,152,4,8,7,20.72,Feb-19
04/02/2019,GB,London,co,140,2.8,14.5,8.7,78.2,Feb-19
05/02/2019,GB,London,o3,342,0.1,19.7,4.7,241.56,Feb-19
05/02/2019,GB,London,so2,120,0.4,4.8,3.1,18.51,Feb-19
05/02/2019,GB,London,wind-speed,543,0.1,9.8,2.8,24.69,Feb-19
05/02/2019,GB,London,pm10,534,1,28,13,345.34,Feb-19
05/02/2019,GB,London,humidity,634,33,99,87,1595.52,Feb-19
05/02/2019,GB,London,temperature,645,4,13,7.7,43.27,Feb-19
05/02/2019,GB,London,pm25,591,7,109,45,2917.91,Feb-19
05/02/2019,GB,London,no2,585,0.2,59.9,19.9,1023.88,Feb-19
05/02/2019,GB,London,pressure,645,850.7,1029.8,1023.4,520.81,Feb-19
05/02/2019,GB,London,wind-gust,573,0.4,16,7,157.41,Feb-19
05/02/2019,GB,London,dew,160,5,7,6,4.25,Feb-19
05/02/2019,GB,London,co,140,2.8,14.8,9.5,76.31,Feb-19
06/02/2019,GB,London,o3,348,0.1,21.3,8,274.55,Feb-19
06/02/2019,GB,London,so2,136,0.2,6.8,3.2,54.14,Feb-19
06/02/2019,GB,London,wind-speed,593,0.1,5.4,2.1,15.88,Feb-19
06/02/2019,GB,London,pm10,540,1,76,13,1358.45,Feb-19
06/02/2019,GB,London,humidity,634,52.2,99,87,1441.73,Feb-19
06/02/2019,GB,London,temperature,648,6.4,15,10,37.98,Feb-19
06/02/2019,GB,London,pm25,558,1,461,35,6792.35,Feb-19
06/02/2019,GB,London,no2,594,0.3,65,20.9,1753.98,Feb-19
06/02/2019,GB,London,pressure,648,992.4,1025.1,1018.1,233.09,Feb-19
06/02/2019,GB,London,wind-gust,570,0.3,11.5,4.1,64.76,Feb-19
06/02/2019,GB,London,dew,184,5.5,9,8,8.71,Feb-19
06/02/2019,GB,London,co,137,3.1,11.8,9.2,66.56,Feb-19
07/02/2019,GB,London,o3,338,3.5,32.8,18.5,666.14,Feb-19
07/02/2019,GB,London,so2,159,0.1,69.1,3.1,316.3,Feb-19
07/02/2019,GB,London,wind-speed,645,0.1,15,4.8,100.39,Feb-19
07/02/2019,GB,London,pm10,550,1,38,11,498.77,Feb-19
07/02/2019,GB,London,humidity,648,32.8,97.8,70,1624.63,Feb-19
07/02/2019,GB,London,temperature,648,5.8,12.5,8.7,31.59,Feb-19
07/02/2019,GB,London,pm25,558,2,75,25,1895.3,Feb-19
07/02/2019,GB,London,no2,577,0.2,70.8,12,1310.88,Feb-19
07/02/2019,GB,London,pressure,648,991.8,1014.3,1006.7,110.15,Feb-19
07/02/2019,GB,London,wind-gust,648,2.1,34,12.8,374.66,Feb-19
07/02/2019,GB,London,dew,152,1,8,3,32.95,Feb-19
07/02/2019,GB,London,co,140,2.6,16.3,10.9,129.48,Feb-19
08/02/2019,GB,London,o3,345,6.5,29,22,475.06,Feb-19
08/02/2019,GB,London,so2,161,0.3,6,2.6,32.39,Feb-19
08/02/2019,GB,London,wind-speed,619,0.1,14,6.2,76.84,Feb-19
08/02/2019,GB,London,pm10,571,1,44,10,402.67,Feb-19
08/02/2019,GB,London,humidity,648,54.1,97,81.5,1139.57,Feb-19
08/02/2019,GB,London,temperature,648,6.3,13.8,10.5,32.68,Feb-19
08/02/2019,GB,London,pm25,571,2,78,24,2620.81,Feb-19
08/02/2019,GB,London,no2,581,1.2,61.1,8.8,1111.34,Feb-19
08/02/2019,GB,London,pressure,648,986.8,1013.4,998.7,298.48,Feb-19
08/02/2019,GB,London,wind-gust,631,0.4,32,13.1,306.58,Feb-19
08/02/2019,GB,London,dew,184,4,9,7.5,22.72,Feb-19
08/02/2019,GB,London,co,141,2.8,12.7,9.1,68.48,Feb-19
09/02/2019,GB,London,o3,360,5.9,32.9,21.5,566.52,Feb-19
09/02/2019,GB,London,so2,156,0.5,5.3,2.6,21.56,Feb-19
09/02/2019,GB,London,wind-speed,599,0.1,14.1,5,117.47,Feb-19
09/02/2019,GB,London,pm10,571,1,41,13,316.36,Feb-19
09/02/2019,GB,London,humidity,648,46.2,93.8,65,1613.79,Feb-19
09/02/2019,GB,London,temperature,648,5,13.5,9.4,46.15,Feb-19
09/02/2019,GB,London,pm25,595,1,77,29,1636.87,Feb-19
09/02/2019,GB,London,no2,595,0.2,77.1,8.8,990.24,Feb-19
09/02/2019,GB,London,pressure,648,987.9,1009.7,1001,119.07,Feb-19
09/02/2019,GB,London,wind-gust,622,0.2,31.1,12.7,401.84,Feb-19
09/02/2019,GB,London,dew,160,1.5,5,2,14.49,Feb-19
09/02/2019,GB,London,co,122,1,11.8,10.6,89.92,Feb-19
10/02/2019,GB,London,o3,360,2.4,28.3,15.3,353.46,Feb-19
10/02/2019,GB,London,so2,148,0.1,4.4,2,11.59,Feb-19
10/02/2019,GB,London,wind-speed,568,0.1,9.3,2.8,70.03,Feb-19
10/02/2019,GB,London,pm10,558,1,30,6,205.46,Feb-19
10/02/2019,GB,London,humidity,648,52.5,99,75.5,1592.5,Feb-19
10/02/2019,GB,London,temperature,648,2.7,11.6,6.6,31.19,Feb-19
10/02/2019,GB,London,pm25,580,1,77,20,2104.63,Feb-19
10/02/2019,GB,London,no2,596,2.3,63.3,13.7,857.87,Feb-19
10/02/2019,GB,London,pressure,648,982.5,1014.3,996.5,494.19,Feb-19
10/02/2019,GB,London,wind-gust,592,0.1,18.3,8,249.88,Feb-19
10/02/2019,GB,London,dew,120,0.5,6,3,34.91,Feb-19
10/02/2019,GB,London,co,137,1,13.6,9.1,84.8,Feb-19
11/02/2019,GB,London,o3,334,0.1,23.8,9.3,384.91,Feb-19
11/02/2019,GB,London,so2,146,0.2,3.6,1.6,8.57,Feb-19
11/02/2019,GB,London,wind-speed,484,0.1,6.5,1.6,23.35,Feb-19
11/02/2019,GB,London,pm10,563,2,74,12,1017.39,Feb-19
11/02/2019,GB,London,humidity,648,48,95.3,70,1680.3,Feb-19
11/02/2019,GB,London,temperature,648,1.5,11.6,7.2,58.23,Feb-19
11/02/2019,GB,London,pm25,589,3,154,34,2744.05,Feb-19
11/02/2019,GB,London,no2,586,2.7,62.3,24.8,1502.36,Feb-19
11/02/2019,GB,London,pressure,648,1003.8,1036.7,1025.3,550.11,Feb-19
11/02/2019,GB,London,wind-gust,508,0.1,13.1,4,123.86,Feb-19
11/02/2019,GB,London,dew,144,1,2,1.5,1.65,Feb-19
11/02/2019,GB,London,co,144,0.3,14.5,10,136.91,Feb-19
12/02/2019,GB,London,o3,346,0.1,23.6,6.1,367.36,Feb-19
12/02/2019,GB,London,so2,128,0.1,6.7,2.6,44.13,Feb-19
12/02/2019,GB,London,wind-speed,498,0.1,7.4,2,25.88,Feb-19
12/02/2019,GB,London,pm10,573,4,65,17,985.23,Feb-19
12/02/2019,GB,London,humidity,648,46.7,98.6,81,1902.97,Feb-19
12/02/2019,GB,London,temperature,648,-1.1,14.1,7.9,136.95,Feb-19
12/02/2019,GB,London,pm25,594,9,92,46,1807.79,Feb-19
12/02/2019,GB,London,no2,594,3.4,68,25.2,1318.64,Feb-19
12/02/2019,GB,London,pressure,648,1017.5,1038.8,1033,60.58,Feb-19
12/02/2019,GB,London,wind-gust,514,0.1,14.5,4.6,83.9,Feb-19
12/02/2019,GB,London,dew,168,1,6,5,29.85,Feb-19
12/02/2019,GB,London,co,144,1.4,14.9,11.6,137.45,Feb-19
13/02/2019,GB,London,o3,337,0.2,23.4,8,330.95,Feb-19
13/02/2019,GB,London,so2,115,0.5,4.9,2.6,27.04,Feb-19
13/02/2019,GB,London,wind-speed,554,0.1,6.9,2,22.67,Feb-19
13/02/2019,GB,London,pm10,567,5,73,21,1254.25,Feb-19
13/02/2019,GB,London,humidity,648,51.4,98,82.8,2066.92,Feb-19
13/02/2019,GB,London,temperature,648,3.1,15,7.9,82.92,Feb-19
13/02/2019,GB,London,pm25,591,13,99,55,2024.13,Feb-19
13/02/2019,GB,London,no2,591,0.3,64.5,21.5,1459.07,Feb-19
13/02/2019,GB,London,pressure,648,1018.3,1038.6,1033.1,44.77,Feb-19
13/02/2019,GB,London,wind-gust,556,0.5,14.8,4.5,91.56,Feb-19
13/02/2019,GB,London,dew,120,3,6,4.5,11.92,Feb-19
13/02/2019,GB,London,co,144,2.9,12.7,9.5,77.68,Feb-19
14/02/2019,GB,London,o3,305,0.1,16.4,3.3,96.01,Feb-19
14/02/2019,GB,London,so2,116,0.6,7.5,2.5,35.37,Feb-19
14/02/2019,GB,London,wind-speed,436,0.1,7.8,1.5,11.03,Feb-19
14/02/2019,GB,London,pm10,572,2,102,31,1655.26,Feb-19
14/02/2019,GB,London,humidity,648,16.5,98.3,80.5,2760.06,Feb-19
14/02/2019,GB,London,temperature,648,0.5,16.3,6.5,203.85,Feb-19
14/02/2019,GB,London,pm25,551,18,132,76,3094.54,Feb-19
14/02/2019,GB,London,no2,587,7.7,105.1,30.1,1818.67,Feb-19
14/02/2019,GB,London,pressure,648,1016.5,1037.9,1032.4,51.55,Feb-19
14/02/2019,GB,London,wind-gust,414,0.1,10.5,3.2,46.59,Feb-19
14/02/2019,GB,London,dew,160,1.5,5,3.5,10.13,Feb-19
14/02/2019,GB,London,co,144,3.9,15.4,11.8,80.73,Feb-19
15/02/2019,GB,London,o3,310,0.1,25.8,3.4,314.42,Feb-19
15/02/2019,GB,London,so2,134,0.1,6.8,3.3,33.45,Feb-19
15/02/2019,GB,London,wind-speed,452,0.1,7.2,1.3,18.85,Feb-19
15/02/2019,GB,London,pm10,571,12,98,37,1678.69,Feb-19
15/02/2019,GB,London,humidity,648,16.5,99,71,3745.95,Feb-19
15/02/2019,GB,London,temperature,648,1.1,17.5,8.1,249.13,Feb-19
15/02/2019,GB,London,pm25,568,40,155,89,4263.86,Feb-19
15/02/2019,GB,London,no2,590,8.3,104.6,30.9,1900.72,Feb-19
15/02/2019,GB,London,pressure,648,1011.5,1033.7,1027.8,77.98,Feb-19
15/02/2019,GB,London,wind-gust,415,0.1,13,3,51.89,Feb-19
15/02/2019,GB,London,dew,192,1,5,2.5,11.03,Feb-19
15/02/2019,GB,London,co,144,1.6,15.8,12.7,141.01,Feb-19
16/02/2019,GB,London,o3,336,0.1,21.6,7.4,244.72,Feb-19
16/02/2019,GB,London,so2,145,0.1,5.3,2.5,7.85,Feb-19
16/02/2019,GB,London,wind-speed,548,0.1,6.1,1.8,16.15,Feb-19
16/02/2019,GB,London,pm10,555,15,79,30,633.84,Feb-19
16/02/2019,GB,London,humidity,648,33,98.5,86.5,1533.17,Feb-19
16/02/2019,GB,London,temperature,648,2.8,16.1,10.6,110.43,Feb-19
16/02/2019,GB,London,pm25,578,36,170,70,3297.01,Feb-19
16/02/2019,GB,London,no2,594,7.3,90.5,22.8,1033,Feb-19
16/02/2019,GB,London,pressure,648,1010.3,1029.4,1022.6,40.42,Feb-19
16/02/2019,GB,London,wind-gust,570,0.1,14.5,3.1,94.23,Feb-19
16/02/2019,GB,London,dew,152,3,10,8,45.19,Feb-19
16/02/2019,GB,London,co,137,1.4,13.6,9.1,78.44,Feb-19
17/02/2019,GB,London,o3,331,0.3,28.9,10.8,574.94,Feb-19
17/02/2019,GB,London,so2,149,0.2,3.2,2.5,3.4,Feb-19
17/02/2019,GB,London,wind-speed,599,0.1,8.2,2.1,33.71,Feb-19
17/02/2019,GB,London,pm10,552,13,56,28,433.5,Feb-19
17/02/2019,GB,London,humidity,648,48,99,82,2596.17,Feb-19
17/02/2019,GB,London,temperature,648,4.7,16.8,10.8,129.68,Feb-19
17/02/2019,GB,London,pm25,593,8,106,63,1626.1,Feb-19
17/02/2019,GB,London,no2,594,4,48.8,17.8,818.56,Feb-19
17/02/2019,GB,London,pressure,648,1000.1,1025.4,1015.7,69.28,Feb-19
17/02/2019,GB,London,wind-gust,592,0.1,18.7,6,146.93,Feb-19
17/02/2019,GB,London,dew,184,4,8.5,6,20.68,Feb-19
17/02/2019,GB,London,co,144,1,10.5,9.1,84.22,Feb-19
18/02/2019,GB,London,o3,336,1.9,27.9,14.2,418.13,Feb-19
18/02/2019,GB,London,so2,153,0.1,5.6,2.7,15.71,Feb-19
18/02/2019,GB,London,wind-speed,591,0.1,5.1,1.7,14.68,Feb-19
18/02/2019,GB,London,pm10,550,3,78,17,772.46,Feb-19
18/02/2019,GB,London,humidity,648,52.2,99,86,1203.95,Feb-19
18/02/2019,GB,London,temperature,648,3.8,13.8,9,40.71,Feb-19
18/02/2019,GB,London,pm25,599,5,78,40,2167.02,Feb-19
18/02/2019,GB,London,no2,596,2.2,66.8,19.1,1360.24,Feb-19
18/02/2019,GB,London,pressure,648,1002.9,1022,1015.4,45.89,Feb-19
18/02/2019,GB,London,wind-gust,555,0.5,12.8,4.5,49.73,Feb-19
18/02/2019,GB,London,dew,160,4,8,7,17.11,Feb-19
18/02/2019,GB,London,co,141,1,14.5,8.9,105.96,Feb-19
19/02/2019,GB,London,o3,336,0.7,27.3,15.2,414.59,Feb-19
19/02/2019,GB,London,so2,154,0.1,6.1,2.4,22.06,Feb-19
19/02/2019,GB,London,wind-speed,609,0.1,8.8,2.1,25.18,Feb-19
19/02/2019,GB,London,pm10,551,2,79,16,1030.31,Feb-19
19/02/2019,GB,London,humidity,647,45.5,98,69,2040.28,Feb-19
19/02/2019,GB,London,temperature,647,2.6,14,8.6,77.05,Feb-19
19/02/2019,GB,London,pm25,591,6,82,34,1540.77,Feb-19
19/02/2019,GB,London,no2,594,2.6,64.2,17.9,1370.94,Feb-19
19/02/2019,GB,London,pressure,647,1007.3,1025.2,1019,40.13,Feb-19
19/02/2019,GB,London,wind-gust,602,0.1,18.4,5.4,87.79,Feb-19
19/02/2019,GB,London,dew,144,2,5,3.5,10.42,Feb-19
19/02/2019,GB,London,co,140,2.8,13.6,9.3,129.87,Feb-19
20/02/2019,GB,London,o3,347,2.5,28.7,15.5,453.37,Feb-19
20/02/2019,GB,London,so2,158,0.1,5.7,2.6,18.41,Feb-19
20/02/2019,GB,London,wind-speed,603,0.2,9.4,2.7,33.14,Feb-19
20/02/2019,GB,London,pm10,560,6,66,17,724.61,Feb-19
20/02/2019,GB,London,humidity,656,47.6,94,71.1,1920.63,Feb-19
20/02/2019,GB,London,temperature,656,6.6,15.9,10,65.95,Feb-19
20/02/2019,GB,London,pm25,594,5,92,42,1241.93,Feb-19
20/02/2019,GB,London,no2,585,2.7,64.4,15.8,1227.51,Feb-19
20/02/2019,GB,London,pressure,656,1005.9,1027.6,1020,95.43,Feb-19
20/02/2019,GB,London,wind-gust,576,0.3,20.2,6.3,109.45,Feb-19
20/02/2019,GB,London,dew,128,4.5,6,5.5,2.67,Feb-19
20/02/2019,GB,London,co,138,3.1,11.8,9.2,50.21,Feb-19
21/02/2019,GB,London,o3,339,0.5,25.6,12.2,434.17,Feb-19
21/02/2019,GB,London,so2,151,0.1,5.5,2.7,15.45,Feb-19
21/02/2019,GB,London,wind-speed,622,0.1,7.3,1.6,25.67,Feb-19
21/02/2019,GB,London,pm10,574,9,69,21,856.73,Feb-19
21/02/2019,GB,London,humidity,672,48,95.5,82.3,1744.92,Feb-19
21/02/2019,GB,London,temperature,672,6.3,17.4,10,86.99,Feb-19
21/02/2019,GB,London,pm25,578,21,183,55,1656.94,Feb-19
21/02/2019,GB,London,no2,586,2.2,56.3,19.2,1365.86,Feb-19
21/02/2019,GB,London,pressure,672,1008.9,1036.9,1026.5,192.91,Feb-19
21/02/2019,GB,London,wind-gust,622,0.1,14.8,4.6,81.71,Feb-19
21/02/2019,GB,London,dew,88,7,8.5,8,2.47,Feb-19
21/02/2019,GB,London,co,136,3.4,12.7,9.1,44.58,Feb-19
22/02/2019,GB,London,o3,340,0.3,21.2,3.4,219.36,Feb-19
22/02/2019,GB,London,so2,158,0.1,7.7,3.8,32.27,Feb-19
22/02/2019,GB,London,wind-speed,546,0.1,6.8,1.3,18.83,Feb-19
22/02/2019,GB,London,pm10,575,6,78,30,1606.14,Feb-19
22/02/2019,GB,London,humidity,670,16.5,100,91,2640.65,Feb-19
22/02/2019,GB,London,temperature,672,5.5,18.2,7.6,134.99,Feb-19
22/02/2019,GB,London,pm25,602,21,145,72,3857.1,Feb-19
22/02/2019,GB,London,no2,596,2.8,86,26.8,1376.55,Feb-19
22/02/2019,GB,London,pressure,672,1025.4,1041.5,1035,48.52,Feb-19
22/02/2019,GB,London,wind-gust,535,0.2,11.2,3,56.8,Feb-19
22/02/2019,GB,London,dew,184,6,8.5,7,4.73,Feb-19
22/02/2019,GB,London,co,144,3.2,16.3,10,82.11,Feb-19
23/02/2019,GB,London,o3,317,0.1,21.3,2.3,256.24,Feb-19
23/02/2019,GB,London,so2,151,0.2,5.8,3.5,13.27,Feb-19
23/02/2019,GB,London,wind-speed,543,0.2,5.3,1.7,12.56,Feb-19
23/02/2019,GB,London,pm10,575,15,91,33,1071.15,Feb-19
23/02/2019,GB,London,humidity,650,15.8,100,81.8,3124.74,Feb-19
23/02/2019,GB,London,temperature,672,5.6,19.2,8.6,162.1,Feb-19
23/02/2019,GB,London,pm25,607,27,155,86,4959.83,Feb-19
23/02/2019,GB,London,no2,594,7,63.1,21.2,1084.61,Feb-19
23/02/2019,GB,London,pressure,672,1023.3,1040,1034,28.29,Feb-19
23/02/2019,GB,London,wind-gust,553,0.1,9.9,3,64.32,Feb-19
23/02/2019,GB,London,dew,128,5,9.5,7,16.45,Feb-19
23/02/2019,GB,London,co,143,3.7,13.6,9.1,55.86,Feb-19
24/02/2019,GB,London,o3,330,0.1,16.4,1.8,73.08,Feb-19
24/02/2019,GB,London,so2,167,0.3,6.9,3.2,36.5,Feb-19
24/02/2019,GB,London,wind-speed,475,0.1,3.8,1.5,9.83,Feb-19
24/02/2019,GB,London,pm10,572,20,72,39,766.49,Feb-19
24/02/2019,GB,London,humidity,668,27.4,100,79.2,3944.96,Feb-19
24/02/2019,GB,London,temperature,672,2.4,21,8,175.68,Feb-19
24/02/2019,GB,London,pm25,596,29,154,99,6495.81,Feb-19
24/02/2019,GB,London,no2,596,13.3,54.9,28,684.22,Feb-19
24/02/2019,GB,London,pressure,672,1018,1042.2,1036,56.47,Feb-19
24/02/2019,GB,London,wind-gust,431,0.1,8.5,2.5,39.43,Feb-19
24/02/2019,GB,London,dew,184,3,8,4,12.82,Feb-19
24/02/2019,GB,London,co,144,4.3,13.6,11.8,52.96,Feb-19
25/02/2019,GB,London,o3,340,0.1,17.5,1.7,52.83,Feb-19
25/02/2019,GB,London,so2,158,0.5,12.5,4.5,82.11,Feb-19
25/02/2019,GB,London,wind-speed,472,0.1,4.8,1.5,12.03,Feb-19
25/02/2019,GB,London,pm10,572,14,88,46,992.08,Feb-19
25/02/2019,GB,London,humidity,659,18.2,99,63,5307.64,Feb-19
25/02/2019,GB,London,temperature,659,1.5,23.3,8.8,283.62,Feb-19
25/02/2019,GB,London,pm25,590,13,157,107,8848.39,Feb-19
25/02/2019,GB,London,no2,590,11.3,86.7,37.8,1027.68,Feb-19
25/02/2019,GB,London,pressure,659,1021.3,1042.5,1036.5,52.31,Feb-19
25/02/2019,GB,London,wind-gust,458,0.1,8,3.3,42.69,Feb-19
25/02/2019,GB,London,dew,171,-2,5.5,3,17.81,Feb-19
25/02/2019,GB,London,co,138,4.6,18.1,12.9,95.35,Feb-19
26/02/2019,GB,London,o3,343,0.1,18.9,1.7,55.56,Feb-19
26/02/2019,GB,London,so2,150,1.4,8.7,5.3,35.75,Feb-19
26/02/2019,GB,London,wind-speed,483,0.1,5.2,1.5,13.31,Feb-19
26/02/2019,GB,London,pm10,573,11,118,52,1176.6,Feb-19
26/02/2019,GB,London,humidity,648,25.4,97.3,60.8,3033.49,Feb-19
26/02/2019,GB,London,temperature,648,1.8,23.3,10,277.18,Feb-19
26/02/2019,GB,London,pm25,592,25,173,112,8161.2,Feb-19
26/02/2019,GB,London,no2,594,17.9,98.3,42.4,1240.26,Feb-19
26/02/2019,GB,London,pressure,648,1016.2,1039.8,1033.1,77.15,Feb-19
26/02/2019,GB,London,wind-gust,513,0.1,9,2.3,56.06,Feb-19
26/02/2019,GB,London,dew,192,1,7,5,27.23,Feb-19
26/02/2019,GB,London,co,143,4.7,18.1,13.4,73.57,Feb-19
27/02/2019,GB,London,o3,340,0.1,25.7,2,268.45,Feb-19
27/02/2019,GB,London,so2,144,0.6,11.1,5,63.64,Feb-19
27/02/2019,GB,London,wind-speed,400,0.1,4.5,1.2,9.69,Feb-19
27/02/2019,GB,London,pm10,570,24,121,53,1304.81,Feb-19
27/02/2019,GB,London,humidity,648,30.1,98.1,66.6,3544.39,Feb-19
27/02/2019,GB,London,temperature,648,2,22.7,11.1,268.33,Feb-19
27/02/2019,GB,London,pm25,607,5,163,124,8819.08,Feb-19
27/02/2019,GB,London,no2,582,13.7,100.1,40.3,1963.73,Feb-19
27/02/2019,GB,London,pressure,648,1010,1034.3,1025.5,121.75,Feb-19
27/02/2019,GB,London,wind-gust,438,0.1,8.7,1.6,58.5,Feb-19
27/02/2019,GB,London,dew,160,3,7,5,14.11,Feb-19
27/02/2019,GB,London,co,141,3.7,17.2,12.7,81.97,Feb-19
28/02/2019,GB,London,o3,353,0.1,28,8.7,436.03,Feb-19
28/02/2019,GB,London,so2,154,0.1,6.4,3.2,39.95,Feb-19
28/02/2019,GB,London,wind-speed,502,0.1,7.8,2.5,34.74,Feb-19
28/02/2019,GB,London,pm10,573,4,61,23,2732.32,Feb-19
28/02/2019,GB,London,humidity,648,47,99,81,1540.7,Feb-19
28/02/2019,GB,London,temperature,648,5,16.2,11.6,67.75,Feb-19
28/02/2019,GB,London,pm25,617,3,155,53,19365.9,Feb-19
28/02/2019,GB,London,no2,564,3.9,70.2,23.6,1151.87,Feb-19
28/02/2019,GB,London,pressure,648,1004.5,1025,1015.5,57.93,Feb-19
28/02/2019,GB,London,wind-gust,506,0.1,17,6.5,116.52,Feb-19
28/02/2019,GB,London,dew,176,6,9.5,8,10.78,Feb-19
28/02/2019,GB,London,co,141,3.7,11.7,8.9,41.25,Feb-19
01/03/2019,GB,London,o3,339,0.6,22.2,8.7,254.87,Mar-19
01/03/2019,GB,London,so2,150,0.2,6.5,1.3,20.9,Mar-19
01/03/2019,GB,London,wind-speed,301,0.1,5.5,1.8,13.86,Mar-19
01/03/2019,GB,London,pm10,530,9,77,28,1325.63,Mar-19
01/03/2019,GB,London,humidity,415,16.5,99,87,2140.59,Mar-19
01/03/2019,GB,London,temperature,415,7.2,15,9.4,40.03,Mar-19
01/03/2019,GB,London,pm25,579,20,156,68,4010.79,Mar-19
01/03/2019,GB,London,no2,535,1,62.9,21.5,1041.58,Mar-19
01/03/2019,GB,London,pressure,415,1001.3,1025.4,1018,69.46,Mar-19
01/03/2019,GB,London,wind-gust,233,0.1,10,4.5,47.31,Mar-19
01/03/2019,GB,London,dew,84,4.5,8,7.5,8.04,Mar-19
01/03/2019,GB,London,co,50,3.7,6.5,4.8,6.68,Mar-19
02/03/2019,GB,London,o3,336,2.7,31.3,16.9,522.68,Mar-19
02/03/2019,GB,London,so2,162,0.3,4.2,1.4,13.04,Mar-19
02/03/2019,GB,London,wind-speed,384,0.3,11.6,3.9,56.32,Mar-19
02/03/2019,GB,London,pm10,504,2,45,16,617.09,Mar-19
02/03/2019,GB,London,humidity,445,50.2,96,71,1839.02,Mar-19
02/03/2019,GB,London,temperature,445,8,17.5,12,63.3,Mar-19
02/03/2019,GB,London,pm25,552,3,88,34,1897.87,Mar-19
02/03/2019,GB,London,no2,522,0.6,43.6,10.8,733.99,Mar-19
02/03/2019,GB,London,pressure,445,995.6,1016.5,1009.1,91.2,Mar-19
02/03/2019,GB,London,wind-gust,349,2.4,25.4,9.4,150.28,Mar-19
02/03/2019,GB,London,dew,121,6,10,8,15.02,Mar-19
02/03/2019,GB,London,co,23,3.2,3.7,3.6,0.27,Mar-19
03/03/2019,GB,London,o3,336,7.6,36.7,23.4,452.31,Mar-19
03/03/2019,GB,London,so2,143,0.1,2.7,1.5,5.01,Mar-19
03/03/2019,GB,London,wind-speed,523,0.1,15.5,5.1,81.59,Mar-19
03/03/2019,GB,London,pm10,498,1,29,9,457.34,Mar-19
